Portugal, Exposure to risk (period 1x1), 	Last modified: 14 Nov 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2010          74             56205.43        42172.15        98377.58
  2010          75             53407.48        39126.01        92533.49
  2010          76             51186.31        36647.91        87834.22
  2010          77             50505.69        35298.99        85804.67
  2010          78             48122.25        33570.29        81692.54
  2010          79             46165.41        31042.47        77207.88
  2010          80             42636.59        28068.72        70705.31
  2010          81             41188.23        25981.22        67169.45
  2010          82             37672.04        22672.03        60344.06
  2010          83             34984.46        20311.69        55296.15
  2010          84             32328.52        17954.66        50283.18
  2010          85             29055.89        15627.98        44683.87
  2010          86             25758.78        13294.64        39053.42
  2010          87             22136.54        10876.86        33013.40
  2010          88             18643.08         8916.16        27559.24
  2010          89             15727.22         7064.44        22791.66
  2010          90             12392.08         5168.82        17560.90
  2010          91              8333.56         3349.17        11682.73
  2010          92              7037.27         2740.49         9777.77
  2010          93              5715.67         2037.07         7752.74
  2010          94              4554.36         1492.69         6047.04
  2010          95              3409.87         1059.03         4468.90
  2010          96              2570.38          716.11         3286.48
  2010          97              1846.73          464.93         2311.66
  2010          98              1191.16          286.72         1477.88
  2010          99               784.44          189.81          974.25
  2010         100               469.15          106.43          575.57
  2010         101               289.89           59.35          349.24
  2010         102               190.41           36.12          226.53
  2010         103               112.78           13.89          126.67
  2010         104                60.59            5.40           65.99
  2010         105                29.16            1.32           30.48
  2010         106                12.97            0.85           13.82
  2010         107                10.00            0.98           10.98
  2010         108                 6.41            0.68            7.09
  2010         109                 1.51            0.00            1.51
  2011          60             69730.69        63218.45       132949.14
  2011          61             67314.37        60813.79       128128.16
  2011          62             68575.26        60817.38       129392.64
  2011          63             65951.50        56947.13       122898.63
  2011          64             61573.78        52375.41       113949.19
  2011          65             64686.12        54060.56       118746.68
  2011          66             63018.76        52068.21       115086.97
  2011          67             59242.93        49031.44       108274.37
  2011          68             57315.20        47169.52       104484.71
  2011          69             53530.03        43535.30        97065.33
  2011          70             53983.43        43958.42        97941.85
  2011          71             54147.10        43451.23        97598.33
  2011          72             55860.90        43913.46        99774.36
  2011          73             54037.35        41641.60        95678.94
  2011          74             54428.67        40937.84        95366.52
  2011          75             54641.22        40726.13        95367.35
  2011          76             51635.49        37618.21        89253.70
  2011          77             49619.15        35097.90        84717.04
  2011          78             48455.80        33559.99        82015.79
  2011          79             46624.64        31754.50        78379.13
  2011          80             43401.83        29019.02        72420.86
  2011          81             40787.80        26223.64        67011.45
  2011          82             39161.72        24044.58        63206.30
  2011          83             35489.04        20792.31        56281.34
  2011          84             32748.45        18439.79        51188.24
  2011          85             29980.31        16084.38        46064.69
  2011          86             26643.14        13789.89        40433.03
  2011          87             23361.64        11577.72        34939.36
  2011          88             19831.02         9390.42        29221.44
  2011          89             16466.43         7546.67        24013.10
  2011          90             13642.93         5840.98        19483.90
  2011          91             10536.88         4193.13        14730.01
  2011          92              6928.60         2653.34         9581.94
  2011          93              5744.65         2104.99         7849.64
  2011          94              4546.83         1541.08         6087.91
  2011          95              3562.54         1106.57         4669.11
  2011          96              2595.74          750.44         3346.18
  2011          97              1934.12          501.04         2435.16
  2011          98              1338.65          314.39         1653.04
  2011          99               837.43          184.53         1021.96
  2011         100               537.55          118.84          656.39
  2011         101               314.13           62.07          376.20
  2011         102               187.98           32.94          220.92
  2011         103               118.89           22.29          141.18
  2011         104                67.04            9.21           76.25
  2011         105                38.02            2.36           40.38
  2011         106                16.82            0.99           17.81
  2011         107                 8.47            0.52            8.99
  2011         108                 5.97            0.33            6.31
  2011         109                 3.37            0.00            3.37
  2012          60             69589.13        62035.39       131624.52
  2012          61             69481.37        62586.52       132067.90
  2012          62             67045.46        60160.78       127206.24
  2012          63             68268.21        60122.45       128390.66
  2012          64             65617.85        56252.52       121870.36
  2012          65             61229.53        51675.33       112904.86
  2012          66             64306.60        53270.75       117577.35
  2012          67             62586.52        51232.21       113818.72
  2012          68             58790.06        48134.50       106924.56
  2012          69             56818.39        46215.11       103033.50
  2012          70             52505.10        42588.18        95093.28
  2012          71             52820.27        42933.41        95753.68
  2012          72             53455.74        42324.27        95780.01
  2012          73             55053.32        42616.75        97670.07
  2012          74             53157.51        40320.54        93478.05
  2012          75             52867.14        39493.33        92360.47
  2012          76             52877.80        39171.49        92049.30
  2012          77             50034.01        36018.40        86052.41
  2012          78             47585.91        33379.65        80965.56
  2012          79             46862.43        31746.97        78609.40
  2012          80             44417.01        30032.90        74449.91
  2012          81             41558.92        27117.60        68676.53
  2012          82             38813.21        24290.50        63103.71
  2012          83             36953.31        22072.03        59025.35
  2012          84             33212.32        18881.12        52093.44
  2012          85             30384.57        16528.78        46913.35
  2012          86             27553.27        14206.73        41760.01
  2012          87             24159.77        12012.88        36172.64
  2012          88             20862.45         9968.13        30830.58
  2012          89             17487.47         7952.22        25439.69
  2012          90             14282.77         6250.08        20532.85
  2012          91             11596.30         4731.09        16327.39
  2012          92              8808.31         3320.41        12128.73
  2012          93              5650.56         2051.72         7702.28
  2012          94              4552.86         1590.67         6143.53
  2012          95              3549.47         1145.34         4694.82
  2012          96              2718.19          783.51         3501.70
  2012          97              1952.90          514.73         2467.63
  2012          98              1405.44          340.35         1745.79
  2012          99               947.98          195.70         1143.68
  2012         100               574.26          114.68          688.94
  2012         101               358.91           77.13          436.04
  2012         102               201.69           36.66          238.36
  2012         103               119.07           21.71          140.77
  2012         104                66.54           12.20           78.73
  2012         105                37.89            2.84           40.73
  2012         106                19.73            1.17           20.90
  2012         107                10.76            0.84           11.60
  2012         108                 5.46            0.00            5.46
  2012         109                 2.15            0.00            2.15
  2013          60             69862.12        61469.86       131331.98
  2013          61             69327.43        61378.51       130705.94
  2013          62             69198.89        61917.84       131116.74
  2013          63             66757.71        59498.97       126256.68
  2013          64             67931.30        59412.78       127344.09
  2013          65             65271.55        55490.24       120761.78
  2013          66             60885.25        50912.43       111797.68
  2013          67             63869.91        52424.28       116294.19
  2013          68             62102.22        50329.37       112431.59
  2013          69             58297.99        47202.20       105500.19
  2013          70             56293.91        45223.58       101517.50
  2013          71             51946.14        41620.89        93567.03
  2013          72             52175.04        41901.40        94076.44
  2013          73             52708.12        41122.11        93830.23
  2013          74             54191.06        41273.29        95464.34
  2013          75             52195.91        38907.25        91103.17
  2013          76             51786.47        38010.82        89797.29
  2013          77             51641.89        37543.57        89185.46
  2013          78             48689.33        34296.53        82985.86
  2013          79             46092.86        31634.65        77727.51
  2013          80             45054.55        30279.97        75334.52
  2013          81             42575.33        28088.98        70664.31
  2013          82             39574.54        25145.04        64719.57
  2013          83             36668.15        22337.47        59005.62
  2013          84             34640.91        20066.13        54707.03
  2013          85             30845.35        16957.16        47802.51
  2013          86             27919.09        14616.66        42535.75
  2013          87             25024.61        12401.15        37425.76
  2013          88             21630.71        10360.09        31990.80
  2013          89             18447.12         8449.67        26896.79
  2013          90             15181.34         6605.46        21786.80
  2013          91             12192.33         5075.98        17268.31
  2013          92              9750.95         3768.01        13518.96
  2013          93              7243.91         2579.59         9823.50
  2013          94              4540.96         1545.88         6086.84
  2013          95              3568.38         1165.88         4734.26
  2013          96              2699.76          821.60         3521.36
  2013          97              2020.48          538.28         2558.76
  2013          98              1432.20          344.69         1776.89
  2013          99               989.25          222.65         1211.90
  2013         100               649.63          123.85          773.48
  2013         101               383.92           75.51          459.42
  2013         102               236.34           47.42          283.76
  2013         103               129.94           23.53          153.47
  2013         104                71.16           12.11           83.27
  2013         105                41.57            6.11           47.68
  2013         106                21.91            0.83           22.74
  2013         107                 9.71            0.66           10.37
  2013         108                 5.95            0.51            6.46
  2013         109                 2.41            0.00            2.41
  2014          60             69356.25        61440.96       130797.21
  2014          61             69665.71        60861.69       130527.39
  2014          62             69110.34        60754.06       129864.40
  2014          63             68968.50        61278.25       130246.75
  2014          64             66498.79        58860.94       125359.73
  2014          65             67615.27        58690.66       126305.93
  2014          66             64953.28        54770.46       119723.74
  2014          67             60526.64        50208.52       110735.17
  2014          68             63411.20        51605.22       115016.42
  2014          69             61623.05        49442.52       111065.57
  2014          70             57800.65        46253.00       104053.65
  2014          71             55747.77        44222.24        99970.01
  2014          72             51366.71        40643.09        92009.81
  2014          73             51498.03        40846.56        92344.59
  2014          74             51929.16        39909.20        91838.36
  2014          75             53244.37        39872.75        93117.12
  2014          76             51191.92        37477.08        88669.01
  2014          77             50618.21        36484.80        87103.00
  2014          78             50307.23        35875.83        86183.07
  2014          79             47273.81        32584.34        79858.14
  2014          80             44529.18        29863.16        74392.34
  2014          81             43259.47        28337.65        71597.12
  2014          82             40636.28        26108.53        66744.81
  2014          83             37497.69        23127.09        60624.78
  2014          84             34445.92        20358.79        54804.72
  2014          85             32255.00        18108.57        50363.57
  2014          86             28448.86        15042.59        43491.45
  2014          87             25476.59        12823.12        38299.71
  2014          88             22493.39        10754.16        33247.55
  2014          89             19182.73         8790.44        27973.17
  2014          90             16081.48         7059.21        23140.68
  2014          91             13023.62         5426.61        18450.23
  2014          92             10304.61         4099.07        14403.68
  2014          93              8093.61         2939.98        11033.59
  2014          94              5889.15         1960.98         7850.12
  2014          95              3613.93         1145.22         4759.15
  2014          96              2752.25          840.42         3592.66
  2014          97              2010.54          583.03         2593.57
  2014          98              1490.61          367.06         1857.67
  2014          99              1008.18          229.15         1237.33
  2014         100               677.90          133.63          811.52
  2014         101               423.28           73.84          497.12
  2014         102               245.41           44.17          289.57
  2014         103               153.11           28.51          181.62
  2014         104                73.07           11.84           84.91
  2014         105                39.33            6.61           45.94
  2014         106                25.42            2.91           28.33
  2014         107                12.87            0.00           12.87
  2014         108                 7.54            0.49            8.04
  2014         109                 3.84            0.51            4.34
  2015          60             71377.66        62993.64       134371.31
  2015          61             69211.80        60957.23       130169.03
  2015          62             69504.02        60366.59       129870.61
  2015          63             68927.09        60228.32       129155.41
  2015          64             68784.58        60758.63       129543.21
  2015          65             66269.45        58317.26       124586.71
  2015          66             67344.56        58081.59       125426.15
  2015          67             64660.63        54172.14       118832.77
  2015          68             60183.13        49597.06       109780.19
  2015          69             62973.95        50826.49       113800.44
  2015          70             61118.25        48575.21       109693.45
  2015          71             57266.13        45336.86       102602.99
  2015          72             55151.65        43269.21        98420.86
  2015          73             50747.98        39693.44        90441.43
  2015          74             50786.10        39764.82        90550.92
  2015          75             51075.15        38684.57        89759.73
  2015          76             52280.42        38525.79        90806.20
  2015          77             50126.83        36043.29        86170.13
  2015          78             49365.52        34901.59        84267.10
  2015          79             48859.34        34181.57        83040.92
  2015          80             45678.18        30854.08        76532.26
  2015          81             42767.43        28030.27        70797.70
  2015          82             41258.45        26393.89        67652.33
  2015          83             38455.37        24051.27        62506.64
  2015          84             35190.84        21092.19        56283.03
  2015          85             32031.71        18406.71        50438.42
  2015          86             29729.93        16126.49        45856.41
  2015          87             25970.46        13225.49        39195.94
  2015          88             22906.69        11107.88        34014.56
  2015          89             19904.79         9128.23        29033.02
  2015          90             16730.28         7320.75        24051.03
  2015          91             13781.71         5776.37        19558.09
  2015          92             10940.32         4347.60        15287.91
  2015          93              8515.03         3210.76        11725.79
  2015          94              6532.61         2237.15         8769.76
  2015          95              4630.70         1449.62         6080.32
  2015          96              2774.59          837.03         3611.62
  2015          97              2063.30          597.05         2660.35
  2015          98              1462.53          400.81         1863.34
  2015          99              1057.44          241.53         1298.97
  2015         100               685.00          138.79          823.79
  2015         101               436.39           73.12          509.51
  2015         102               269.78           39.50          309.28
  2015         103               152.41           26.50          178.91
  2015         104                90.92           17.25          108.18
  2015         105                40.17            4.94           45.11
  2015         106                20.86            4.15           25.01
  2015         107                15.16            1.54           16.70
  2015         108                 8.65            0.00            8.65
  2015         109                 4.53            0.33            4.86
  2016          60             71581.58        63070.46       134652.04
  2016          61             71273.81        62583.77       133857.58
  2016          62             69096.45        60562.50       129658.94
  2016          63             69349.78        59916.88       129266.65
  2016          64             68757.18        59776.74       128533.92
  2016          65             68619.63        60281.97       128901.60
  2016          66             66058.38        57798.59       123856.97
  2016          67             67121.81        57493.48       124615.29
  2016          68             64395.83        53583.71       117979.54
  2016          69             59865.42        49003.69       108869.10
  2016          70             62538.21        50111.51       112649.72
  2016          71             60633.77        47807.03       108440.81
  2016          72             56673.19        44495.49       101168.68
  2016          73             54514.21        42323.78        96837.99
  2016          74             50079.67        38709.68        88789.35
  2016          75             50025.70        38645.80        88671.50
  2016          76             50175.22        37476.56        87651.77
  2016          77             51224.32        37138.98        88363.29
  2016          78             48970.35        34539.89        83510.24
  2016          79             47986.75        33291.85        81278.60
  2016          80             47283.34        32424.94        79708.28
  2016          81             43957.63        29082.99        73040.62
  2016          82             40847.53        26157.48        67005.01
  2016          83             39075.68        24361.23        63436.91
  2016          84             36192.58        21969.87        58162.45
  2016          85             32842.11        19069.82        51911.92
  2016          86             29505.14        16470.44        45975.57
  2016          87             27137.37        14234.16        41371.53
  2016          88             23397.81        11484.67        34882.48
  2016          89             20383.72         9461.74        29845.46
  2016          90             17415.92         7663.14        25079.07
  2016          91             14362.07         6030.38        20392.45
  2016          92             11621.87         4640.39        16262.26
  2016          93              9058.04         3426.06        12484.10
  2016          94              6903.88         2481.98         9385.86
  2016          95              5166.44         1670.63         6837.08
  2016          96              3566.76         1082.29         4649.05
  2016          97              2087.17          599.16         2686.32
  2016          98              1490.70          416.55         1907.25
  2016          99              1034.00          266.79         1300.79
  2016         100               723.75          157.35          881.10
  2016         101               454.99           84.62          539.61
  2016         102               292.38           47.11          339.50
  2016         103               160.27           24.00          184.27
  2016         104                95.91           18.50          114.41
  2016         105                56.40            8.53           64.94
  2016         106                20.85            2.64           23.50
  2016         107                11.03            2.32           13.35
  2016         108                 9.63            0.69           10.32
  2016         109                 4.16            0.00            4.16
  2017          60             71739.55        63407.51       135147.06
  2017          61             71565.39        62742.21       134307.60
  2017          62             71238.86        62231.48       133470.34
  2017          63             69010.76        60203.25       129214.01
  2017          64             69223.82        59518.24       128742.05
  2017          65             68631.77        59346.87       127978.63
  2017          66             68469.06        59804.71       128273.77
  2017          67             65887.97        57322.90       123210.87
  2017          68             66892.87        56921.30       123814.16
  2017          69             64134.04        53055.38       117189.42
  2017          70             59560.09        48480.83       108040.92
  2017          71             62132.63        49493.86       111626.49
  2017          72             60096.91        47083.21       107180.13
  2017          73             56070.23        43652.69        99722.92
  2017          74             53822.04        41369.21        95191.24
  2017          75             49355.27        37699.45        87054.72
  2017          76             49188.89        37540.02        86728.90
  2017          77             49175.54        36202.19        85377.73
  2017          78             50044.09        35698.43        85742.53
  2017          79             47631.73        33028.44        80660.17
  2017          80             46479.71        31664.81        78144.52
  2017          81             45597.20        30657.95        76255.16
  2017          82             42108.28        27212.17        69320.45
  2017          83             38790.90        24196.94        62987.84
  2017          84             36828.01        22274.98        59102.99
  2017          85             33776.80        19858.02        53634.82
  2017          86             30255.57        17027.30        47282.87
  2017          87             26923.16        14478.25        41401.40
  2017          88             24430.97        12363.38        36794.35
  2017          89             20819.81         9782.34        30602.16
  2017          90             17811.55         7905.62        25717.17
  2017          91             14897.90         6283.44        21181.34
  2017          92             12048.00         4856.72        16904.72
  2017          93              9601.96         3673.07        13275.03
  2017          94              7360.56         2653.42        10013.98
  2017          95              5496.85         1844.94         7341.78
  2017          96              3977.68         1227.27         5204.95
  2017          97              2695.62          768.48         3464.09
  2017          98              1531.95          411.63         1943.59
  2017          99              1060.99          273.02         1334.02
  2017         100               715.98          170.43          886.41
  2017         101               480.90           99.67          580.56
  2017         102               305.65           52.12          357.76
  2017         103               174.88           25.95          200.83
  2017         104                94.28           11.67          105.94
  2017         105                56.07            8.17           64.24
  2017         106                31.28            3.84           35.12
  2017         107                 9.18            1.64           10.82
  2017         108                 6.90            1.50            8.40
  2017         109                 5.93            0.51            6.44
  2018          60             74201.07        65246.91       139447.97
  2018          61             71848.67        63167.60       135016.27
  2018          62             71640.49        62470.42       134110.91
  2018          63             71268.77        61956.68       133225.45
  2018          64             69003.67        59931.10       128934.77
  2018          65             69179.27        59164.20       128343.47
  2018          66             68555.33        58981.60       127536.93
  2018          67             68385.38        59437.91       127823.30
  2018          68             65785.63        56888.72       122674.35
  2018          69             66748.74        56415.36       123164.10
  2018          70             63934.12        52622.18       116556.30
  2018          71             59329.61        48013.90       107343.52
  2018          72             61754.90        48888.65       110643.55
  2018          73             59578.34        46360.56       105938.90
  2018          74             55452.89        42819.28        98272.17
  2018          75             53056.73        40396.34        93453.07
  2018          76             48561.37        36758.21        85319.58
  2018          77             48267.81        36439.89        84707.70
  2018          78             48094.80        34937.19        83031.98
  2018          79             48786.20        34264.08        83050.29
  2018          80             46194.75        31538.14        77732.89
  2018          81             44873.36        30028.32        74901.68
  2018          82             43765.53        28804.04        72569.57
  2018          83             40098.10        25296.31        65394.41
  2018          84             36628.05        22232.63        58860.67
  2018          85             34425.96        20239.69        54665.65
  2018          86             31172.15        17741.68        48913.83
  2018          87             27612.81        14978.97        42591.79
  2018          88             24302.25        12599.75        36901.99
  2018          89             21770.76        10584.48        32355.24
  2018          90             18238.05         8186.56        26424.61
  2018          91             15276.79         6494.19        21770.99
  2018          92             12565.32         5039.75        17605.07
  2018          93              9972.92         3832.42        13805.34
  2018          94              7791.31         2844.67        10635.98
  2018          95              5837.04         1975.28         7812.32
  2018          96              4273.86         1360.06         5633.92
  2018          97              3012.43          861.07         3873.50
  2018          98              1999.62          529.82         2529.43
  2018          99              1086.01          272.45         1358.46
  2018         100               746.66          174.36          921.02
  2018         101               465.47          109.26          574.72
  2018         102               315.23           54.33          369.56
  2018         103               193.98           27.28          221.26
  2018         104               104.38           14.61          118.99
  2018         105                55.44            5.17           60.61
  2018         106                34.41            3.67           38.07
  2018         107                14.54            1.67           16.22
  2018         108                 4.61            0.99            5.59
  2018         109                 4.30            1.01            5.31
  2019          60             74823.59        65668.83       140492.42
  2019          61             74520.90        65214.05       139734.95
  2019          62             72180.13        63191.20       135371.33
  2019          63             71928.95        62483.11       134412.06
  2019          64             71536.50        61992.18       133528.68
  2019          65             69203.00        59918.75       129121.75
  2019          66             69314.36        59099.12       128413.48
  2019          67             68668.75        58825.71       127494.46
  2019          68             68533.56        59297.05       127830.61
  2019          69             65901.12        56738.44       122639.56
  2019          70             66792.44        56200.61       122993.05
  2019          71             63939.16        52417.99       116357.14
  2019          72             59250.31        47823.29       107073.60
  2019          73             61473.85        48561.97       110035.82
  2019          74             59141.44        45902.52       105043.96
  2019          75             54811.48        42206.28        97017.76
  2019          76             52280.78        39614.58        91895.36
  2019          77             47731.07        35944.30        83675.37
  2019          78             47337.63        35501.94        82839.57
  2019          79             46978.57        33830.12        80808.69
  2019          80             47415.60        32984.24        80399.85
  2019          81             44737.47        30204.34        74941.82
  2019          82             43183.98        28504.19        71688.17
  2019          83             41795.65        27100.13        68895.77
  2019          84             37953.83        23455.95        61409.78
  2019          85             34331.96        20377.55        54709.51
  2019          86             31911.83        18245.78        50157.61
  2019          87             28504.63        15680.75        44185.38
  2019          88             24918.27        13097.18        38015.45
  2019          89             21671.35        10829.32        32500.66
  2019          90             19106.64         8899.25        28005.89
  2019          91             15707.13         6789.25        22496.38
  2019          92             12959.55         5246.08        18205.63
  2019          93             10433.83         3990.61        14424.44
  2019          94              8110.72         2970.87        11081.59
  2019          95              6171.14         2110.47         8281.61
  2019          96              4537.33         1463.87         6001.20
  2019          97              3225.03          968.83         4193.85
  2019          98              2227.05          601.94         2828.99
  2019          99              1423.24          353.38         1776.63
  2019         100               762.16          172.86          935.02
  2019         101               493.02          109.91          602.93
  2019         102               296.30           65.08          361.38
  2019         103               200.90           30.16          231.06
  2019         104               120.48           14.95          135.43
  2019         105                57.88            7.95           65.83
  2019         106                32.61            3.33           35.94
  2019         107                18.24            1.50           19.74
  2019         108                 7.50            1.00            8.50
  2019         109                 3.30            0.49            3.79
  2020          60             76056.42        67236.93       143293.35
  2020          61             75134.77        65679.90       140814.68
  2020          62             74935.85        65368.64       140304.48
  2020          63             72588.35        63420.52       136008.88
  2020          64             72315.31        62704.18       135019.48
  2020          65             71870.40        62255.89       134126.29
  2020          66             69438.77        60024.89       129463.66
  2020          67             69465.34        59070.27       128535.61
  2020          68             68865.37        58837.32       127702.69
  2020          69             68716.87        59353.45       128070.32
  2020          70             66048.60        56702.62       122751.21
  2020          71             66902.11        56159.65       123061.76
  2020          72             63938.38        52383.30       116321.68
  2020          73             59100.54        47717.24       106817.78
  2020          74             61123.10        48258.05       109381.15
  2020          75             58595.58        45416.94       104012.52
  2020          76             54065.69        41478.34        95544.03
  2020          77             51429.20        38763.63        90192.83
  2020          78             46844.30        35116.56        81960.86
  2020          79             46266.75        34521.19        80787.94
  2020          80             45692.00        32684.46        78376.46
  2020          81             45935.81        31659.08        77594.89
  2020          82             43110.78        28752.27        71863.05
  2020          83             41270.97        26882.84        68153.81
  2020          84             39573.96        25264.34        64838.30
  2020          85             35575.66        21537.95        57113.62
  2020          86             31836.78        18455.24        50292.03
  2020          87             29208.07        16210.07        45418.13
  2020          88             25640.54        13670.47        39311.01
  2020          89             22156.71        11224.28        33380.99
  2020          90             18909.91         9091.70        28001.61
  2020          91             16376.94         7326.83        23703.77
  2020          92             13269.71         5485.02        18754.74
  2020          93             10723.14         4124.91        14848.05
  2020          94              8443.48         3062.05        11505.52
  2020          95              6403.64         2206.69         8610.33
  2020          96              4757.05         1537.32         6294.37
  2020          97              3418.50         1036.93         4455.43
  2020          98              2348.36          678.25         3026.61
  2020          99              1595.12          409.35         2004.47
  2020         100               987.81          220.06         1207.87
  2020         101               514.85          108.32          623.17
  2020         102               321.27           62.07          383.34
  2020         103               191.13           38.08          229.20
  2020         104               121.73           16.83          138.56
  2020         105                64.98            8.45           73.43
  2020         106                33.05            4.78           37.83
  2020         107                17.94            2.50           20.44
  2020         108                 9.91            1.50           11.41
  2020         109                 5.16            1.00            6.16
  2021          60             78301.11        69113.19       147414.30
  2021          61             76232.35        67180.48       143412.83
  2021          62             75369.80        65741.71       141111.51
  2021          63             75189.84        65519.28       140709.12
  2021          64             72821.30        63527.74       136349.04
  2021          65             72495.13        62821.01       135316.14
  2021          66             71969.38        62192.54       134161.92
  2021          67             69502.02        59895.32       129397.34
  2021          68             69509.19        58917.34       128426.53
  2021          69             68896.31        58689.99       127586.31
  2021          70             68701.22        59154.25       127855.47
  2021          71             66004.35        56507.55       122511.90
  2021          72             66700.61        55818.81       122519.42
  2021          73             63640.66        51964.39       115605.04
  2021          74             58653.36        47233.78       105887.13
  2021          75             60505.66        47487.78       107993.43
  2021          76             57752.65        44483.63       102236.28
  2021          77             53108.66        40420.76        93529.41
  2021          78             50320.03        37610.51        87930.54
  2021          79             45674.03        33966.41        79640.44
  2021          80             44940.82        33301.27        78242.10
  2021          81             44115.22        31224.61        75339.83
  2021          82             44060.04        29963.89        74023.93
  2021          83             41048.39        26908.44        67956.83
  2021          84             38955.15        24913.92        63869.07
  2021          85             36992.54        23068.15        60060.69
  2021          86             32885.58        19389.04        52274.62
  2021          87             29028.29        16301.40        45329.69
  2021          88             26137.98        14019.15        40157.13
  2021          89             22551.09        11523.34        34074.42
  2021          90             19140.27         9265.27        28405.54
  2021          91             16038.34         7354.59        23392.93
  2021          92             13671.19         5831.28        19502.47
  2021          93             10838.17         4240.42        15078.59
  2021          94              8562.27         3102.02        11664.29
  2021          95              6596.59         2262.34         8858.93
  2021          96              4882.59         1593.67         6476.27
  2021          97              3551.61         1065.09         4616.71
  2021          98              2447.59          704.73         3152.32
  2021          99              1655.31          445.88         2101.19
  2021         100              1080.91          253.61         1334.52
  2021         101               652.12          137.52          789.64
  2021         102               338.53           60.30          398.83
  2021         103               201.27           32.82          234.09
  2021         104               109.30           19.41          128.70
  2021         105                66.06            9.16           75.22
  2021         106                38.48            4.28           42.76
  2021         107                18.21            3.28           21.49
  2021         108                10.11            2.00           12.11
  2021         109                 5.07            1.33            6.41
  2022          60             78723.47        69030.65       147754.12
  2022          61             78513.01        69211.18       147724.18
  2022          62             76475.49        67352.39       143827.88
  2022          63             75586.86        65941.15       141528.01
  2022          64             75382.51        65667.24       141049.75
  2022          65             72962.43        63609.46       136571.89
  2022          66             72594.55        62697.65       135292.19
  2022          67             71952.51        61961.87       133914.38
  2022          68             69437.62        59593.80       129031.42
  2022          69             69391.80        58576.20       127968.00
  2022          70             68722.09        58282.71       127004.80
  2022          71             68474.37        58727.47       127201.84
  2022          72             65701.79        55978.65       121680.45
  2022          73             66274.42        55098.22       121372.64
  2022          74             63113.93        51248.61       114362.54
  2022          75             57994.28        46371.76       104366.04
  2022          76             59650.47        46485.67       106136.13
  2022          77             56764.91        43335.70       100100.61
  2022          78             51983.62        39177.33        91160.95
  2022          79             49049.79        36250.88        85300.67
  2022          80             44368.68        32712.68        77081.36
  2022          81             43440.88        31836.63        75277.50
  2022          82             42376.97        29537.23        71914.19
  2022          83             41950.32        28051.64        70001.96
  2022          84             38811.53        24948.66        63760.18
  2022          85             36468.40        22810.62        59279.02
  2022          86             34263.58        20867.93        55131.51
  2022          87             30045.40        17226.59        47271.99
  2022          88             26184.98        14221.44        40406.42
  2022          89             23178.16        11967.83        35145.99
  2022          90             19574.23         9548.59        29122.83
